cluster,pcis_rank,road_name,highway_type,lat_center,lon_center,violation_count,unique_vehicles,peak_ratio,dominant_hour,dominant_day,dominant_type,road_capacity_factor,violation_freq,speed_degradation,peak_hour_weight,PCIS,PCIS_score,severity_tier,spread_m
845,517,8th Cross Road,secondary,13.047729516666664,77.57918274999999,6,6,0.8333333333333334,20,Wednesday,['WRONG PARKING'],0.7,0.03988843948787986,0.6584,1.8333,0.033703,4.51,LOW,10.0
783,518,8th Main Road,primary,13.03304667142857,77.6271412,7,7,0.8571428571428571,21,Wednesday,['NO PARKING'],0.85,0.055718449499766204,0.3822,1.8571,0.033616,4.5,LOW,32.31808395971058
325,519,Hosur Road,primary,12.910432055555557,77.62687125555556,9,9,0.2222222222222222,0,Saturday,['WRONG PARKING'],0.85,0.0821718892637361,0.3933,1.2222,0.033574,4.49,LOW,32.61417784764154
441,520,5th A Cross Road,secondary,13.024075271428572,77.64318075714286,7,7,0.5714285714285714,8,Friday,['WRONG PARKING'],0.7,0.055718449499766204,0.5454,1.5714,0.033427,4.47,LOW,12.896646943611378
794,521,Magadi Road,tertiary,12.979410964285714,77.5642859,14,14,0.0,6,Monday,"['PARKING ON FOOTPATH', 'NO PARKING']",0.55,0.13023936309643305,0.4614,1.0,0.033051,4.42,LOW,19.1233766963792
631,522,6th Main Road,primary,12.97251672857143,77.51192045714286,7,7,0.5714285714285714,20,Saturday,['WRONG PARKING'],0.85,0.055718449499766204,0.4428,1.5714,0.032954,4.41,LOW,20.71621994461725
579,522,HMT Main Road,primary,13.048982827272727,77.5474474,11,11,0.0,0,Monday,"['NO PARKING', 'WRONG PARKING', 'PARKING ON FOOTPATH']",0.85,0.10378592333246321,0.3735,1.0,0.032949,4.41,LOW,45.49715009576972
589,522,100 Feet Road,residential,12.977620278571427,77.64090615714285,14,14,0.3571428571428571,21,Thursday,['NO PARKING'],0.45,0.13023936309643305,0.4144,1.3571,0.03296,4.41,LOW,19.41001819633573
598,525,Mysore Road,primary,12.95966998,77.55614002,10,10,0.3,21,Friday,['NO PARKING'],0.79,0.09347081359068925,0.3413,1.3,0.032763,4.39,LOW,49.99372434575832
764,526,Bannerghatta Main Road,primary,12.857701988888888,77.5890206,9,9,0.2222222222222222,4,Tuesday,['NO PARKING'],0.85,0.0821718892637361,0.3824,1.2222,0.032644,4.37,LOW,36.59797866793047
906,527,Dr Rajkumar Puniya Bhoomi Road,tertiary,12.948909615,77.52327294,20,19,0.4,23,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.51,0.17012780258431293,0.2654,1.4,0.032238,4.32,LOW,45.29706533490391
474,528,Outer Ring Road,trunk,13.042657325,77.590587525,8,8,0.375,5,Wednesday,['WRONG PARKING'],0.85,0.06968150790142413,0.3956,1.375,0.032218,4.31,LOW,30.11644616085196
587,529,5th Main Road,primary,12.99727692,77.56769005,10,10,0.0,5,Sunday,['WRONG PARKING'],0.85,0.09347081359068925,0.4032,1.0,0.032034,4.29,LOW,31.588176597637084
472,530,Yelahanka Road,primary,13.098090466666669,77.56858334444445,9,9,0.4444444444444444,21,Friday,['NO PARKING'],0.75,0.0821718892637361,0.3583,1.4444,0.031895,4.27,LOW,31.200655263714925
910,531,Kodigehalli Road,residential,13.0504054,77.575032,8,8,1.0,20,Monday,['WRONG PARKING'],0.35,0.06968150790142413,0.6445,2.0,0.031437,4.21,LOW,10.0
241,532,Sahakar Nagar Road,residential,13.072634208333334,77.59016873541667,48,48,0.0,4,Sunday,['WRONG PARKING'],0.35,0.2705740972672017,0.3306,1.0,0.031308,4.19,LOW,39.85422923647658
638,533,1st Main Road,primary,13.0136590625,77.5514522875,8,8,0.0,22,Tuesday,['WRONG PARKING'],0.85,0.06968150790142413,0.5246,1.0,0.031072,4.16,LOW,16.532655260748985
35,533,Lalbagh Main Road,residential,12.96244635777778,77.58969050222223,45,42,0.1111111111111111,22,Wednesday,['NO PARKING'],0.45,0.26308430310306025,0.2365,1.1111,0.031109,4.16,LOW,70.84681352867268
389,535,Dr Rajkumar Punya Bhoomi Road,tertiary,12.94450503125,77.52702530625,16,16,0.4375,22,Monday,['NO PARKING'],0.55,0.14507732566941692,0.2705,1.4375,0.031027,4.15,LOW,44.67925163990472
883,536,Horamavu Main Road,primary,13.02896134,77.66412127999999,10,10,0.0,5,Saturday,['NO PARKING'],0.85,0.09347081359068925,0.3894,1.0,0.030938,4.14,LOW,35.746377682186306
926,537,5th B Cross Road,secondary,12.972649116666666,77.54837263333333,6,6,0.6666666666666666,21,Monday,['NO PARKING'],0.7,0.03988843948787986,0.6584,1.6667,0.03064,4.1,LOW,10.0
284,537,Jayamahal Main Road,tertiary,13.007309254545454,77.5924088,11,11,0.3636363636363636,7,Monday,['NO PARKING'],0.67,0.10378592333246321,0.3228,1.3636,0.030608,4.1,LOW,35.57999109988005
299,539,4th Main Road,primary,12.907649261277175,77.53295903476662,12,12,0.0,0,Tuesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.79,0.11327490445477856,0.3402,1.0,0.030444,4.08,LOW,55.966175693367965
784,540,1st Cross Road,secondary,12.99283760909091,77.56868242727272,11,11,0.0,0,Sunday,['WRONG PARKING'],0.7,0.10378592333246321,0.4182,1.0,0.030382,4.07,LOW,22.40504880803395
191,540,D Devaraj Urs Road,residential,12.98081391132119,77.58830379335971,91,89,0.0659340659340659,2,Wednesday,['NO PARKING'],0.39,0.34525619236679633,0.212,1.0659,0.030427,4.07,LOW,101.23080182348971
867,542,Magadi Road,residential,12.95055215263158,77.52180622894737,38,32,0.2368421052631578,23,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.42,0.24351426755121156,0.2397,1.2368,0.030321,4.06,LOW,57.817115625470585
719,542,Hosur Road,primary,12.900658281286006,77.63312639595529,8,7,0.125,5,Tuesday,['WRONG PARKING'],0.85,0.06968150790142413,0.4548,1.125,0.030305,4.06,LOW,20.96760738893974
880,544,KV Jairam Road,tertiary,13.07145395,77.60754321666667,6,6,1.0,7,Monday,['NO PARKING'],0.61,0.03988843948787986,0.6224,2.0,0.030288,4.05,LOW,10.0
688,545,8th Main Road,primary,13.017917288888889,77.53918804444444,9,9,0.0,23,Saturday,['WRONG PARKING'],0.79,0.0821718892637361,0.4643,1.0,0.03014,4.03,LOW,19.56309151137372
65,545,Bannerghatta Main Road,primary,12.94486758888889,77.60273993333334,9,9,0.0,1,Saturday,['WRONG PARKING'],0.85,0.0821718892637361,0.4307,1.0,0.030083,4.03,LOW,25.02353350023875
881,547,Market Road,secondary,12.9506271875,77.57821765,8,8,0.875,7,Monday,['WRONG PARKING'],0.7,0.06968150790142413,0.3282,1.875,0.030016,4.02,LOW,32.36313045556577
874,548,1st Cross Road,secondary,12.99671042857143,77.5547999857143,7,7,0.1428571428571428,0,Monday,['NO PARKING'],0.7,0.055718449499766204,0.6634,1.1429,0.029572,3.96,LOW,10.730158479520943
740,549,Siddavanahalli Krishna Sharma Road,secondary,13.01159701,77.5690632,10,10,0.3,22,Friday,['NO PARKING'],0.7,0.09347081359068925,0.3428,1.3,0.029158,3.9,LOW,31.691722920440185
917,549,1st Main Road,primary,12.973254827037511,77.65732021586258,8,8,0.0,22,Thursday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.85,0.06968150790142413,0.4914,1.0,0.029105,3.9,LOW,18.250629111207136
180,551,Balasubramanya Street,residential,12.966976191304347,77.5473767,23,23,0.2608695652173913,22,Thursday,['WRONG PARKING'],0.35,0.18595781259619928,0.3539,1.2609,0.029043,3.89,LOW,26.039188893225777
800,552,Whitefield Road,primary,12.992165944444444,77.7160612,9,9,0.1111111111111111,0,Thursday,['WRONG PARKING'],0.85,0.0821718892637361,0.3729,1.1111,0.028939,3.87,LOW,41.556309473607975
471,553,MBT Road,primary,13.0174927375,77.70464445,8,8,0.625,21,Wednesday,['NO PARKING'],0.75,0.06968150790142413,0.3374,1.625,0.028653,3.84,LOW,36.73456217267481
836,554,Model Road,secondary,12.958762975,77.5826832875,8,8,0.125,22,Thursday,['WRONG PARKING'],0.7,0.06968150790142413,0.5211,1.125,0.028595,3.83,LOW,14.465149298759346
529,555,Guruppan Palya Main Road,primary,12.92090055,77.6004037125,8,7,0.25,6,Sunday,['NO PARKING'],0.85,0.06968150790142413,0.3846,1.25,0.028474,3.81,LOW,33.633195956866295
758,556,Hennur Main Road,primary,13.06075737142857,77.64881079999999,7,7,0.4285714285714285,5,Sunday,['WRONG PARKING'],0.85,0.055718449499766204,0.4197,1.4286,0.028397,3.8,LOW,23.53411232102612
184,557,Ayyappaswamy Temple Road,tertiary,13.0060866625,77.7514058375,8,8,0.0,0,Friday,['WRONG PARKING'],0.55,0.06968150790142413,0.7245,1.0,0.027766,3.72,LOW,10.0
803,558,Silk Board Double Decker Flyover,primary,12.916901571428571,77.59372905714285,7,6,0.7142857142857143,21,Thursday,"['PARKING ON FOOTPATH', 'WRONG PARKING', 'NO PARKING']",0.75,0.055718449499766204,0.3823,1.7143,0.027387,3.67,LOW,23.16224313382776
662,559,Kondajji Basappa Road,secondary,12.955812689999998,77.57819712,10,10,0.2,2,Friday,['WRONG PARKING'],0.7,0.09347081359068925,0.3476,1.2,0.027292,3.65,LOW,30.53927473815472
455,560,Mumbai Bengaluru Highway,residential,13.0417646,77.51644123999999,10,10,1.0,21,Thursday,['WRONG PARKING'],0.52,0.09347081359068925,0.2787,2.0,0.027092,3.63,LOW,29.86132637008011
182,561,Dr Ambedkar Road,residential,12.979958309782608,77.59303498478262,92,92,0.1304347826086956,5,Monday,['NO PARKING'],0.35,0.3465378154129112,0.1972,1.1304,0.027037,3.62,LOW,100.69900514685096
550,562,80 Feet Road,residential,13.068108894444444,77.62940970555556,18,18,0.1666666666666666,3,Sunday,['NO PARKING'],0.35,0.15826301094362202,0.417,1.1667,0.026949,3.61,LOW,20.245205033927856
236,563,Kengeri Main Road,primary,12.9453758875,77.49553018750001,8,7,0.25,0,Monday,['NO PARKING'],0.79,0.06968150790142413,0.3908,1.25,0.026891,3.6,LOW,25.97083710355334
612,564,Annaswamy Mudaliar Road,secondary,12.981038483333334,77.61585236666666,12,12,0.0833333333333333,6,Sunday,['NO PARKING'],0.63,0.11327490445477856,0.3463,1.0833,0.026772,3.58,LOW,28.32505922556499
745,565,Outer Ring Road,trunk,12.975798258748236,77.69721240637567,9,9,0.0,0,Thursday,"['WRONG PARKING', 'PARKING IN A MAIN ROAD']",0.87,0.0821718892637361,0.3721,1.0,0.026601,3.56,LOW,48.515184748257454
294,566,Andrahalli Main Road,primary,13.008236011111112,77.48448026666667,9,9,0.0,6,Tuesday,['WRONG PARKING'],0.85,0.0821718892637361,0.3755,1.0,0.026227,3.51,LOW,39.95875140170339
912,567,1st Main Road,primary,12.866511575,77.5347976125,8,8,0.375,22,Saturday,['WRONG PARKING'],0.79,0.06968150790142413,0.3425,1.375,0.025924,3.47,LOW,43.67514778331386
658,567,Shivaji Road,residential,12.987630909523808,77.60196520952381,21,19,0.4285714285714285,23,Saturday,['WRONG PARKING'],0.35,0.17564270285442532,0.295,1.4286,0.025908,3.47,LOW,29.22658789240981
822,569,5th Cross Road,secondary,12.99702853,77.5609279,10,10,0.2,5,Friday,['WRONG PARKING'],0.73,0.09347081359068925,0.3155,1.2,0.025833,3.46,LOW,51.85649093828644
364,569,Magadi Main Road,primary,12.985611730865552,77.5267042287816,10,10,0.1,6,Sunday,['WRONG PARKING'],0.75,0.09347081359068925,0.3347,1.1,0.02581,3.46,LOW,42.64431668945508
710,571,Srinivagilu Main Road,primary,12.9440628,77.62086951666667,6,6,0.1666666666666666,23,Wednesday,['WRONG PARKING'],0.85,0.03988843948787986,0.6415,1.1667,0.025376,3.4,LOW,11.202112997429476
57,572,Lady Curzon Road,residential,12.979510526666669,77.60360444,15,15,0.1333333333333333,1,Thursday,['WRONG PARKING'],0.35,0.1378903387635023,0.4627,1.1333,0.025307,3.39,LOW,17.119165639051875
347,573,Memorial Road,residential,12.990580861904762,77.61214559047619,21,18,0.0476190476190476,5,Friday,['NO PARKING'],0.35,0.17564270285442532,0.3881,1.0476,0.024994,3.35,LOW,23.102724785942613
293,574,Crescent Road,residential,12.987412442857144,77.58258007857144,14,13,0.2857142857142857,7,Wednesday,['NO PARKING'],0.35,0.13023936309643305,0.4253,1.2857,0.024926,3.34,LOW,17.591931973880904
570,574,Karumbigal Road,secondary,12.953011672727271,77.58358515454546,11,11,0.0,5,Tuesday,['WRONG PARKING'],0.7,0.10378592333246321,0.3432,1.0,0.024934,3.34,LOW,33.114983095543195
404,576,Richmond Road,residential,12.97146,77.61916859333333,15,15,0.1333333333333333,2,Friday,['WRONG PARKING'],0.35,0.1378903387635023,0.4549,1.1333,0.024881,3.33,LOW,17.332593495476885
425,577,Unnamed Road,tertiary,13.192039466666666,77.68089534166667,12,12,0.1666666666666666,22,Thursday,['WRONG PARKING'],0.55,0.11327490445477856,0.3411,1.1667,0.024793,3.32,LOW,24.994167969098005
434,578,Ulsoor Road,secondary,12.976038609090908,77.61487308181819,11,11,0.0,3,Tuesday,['NO PARKING'],0.7,0.10378592333246321,0.3395,1.0,0.024665,3.3,LOW,34.13151028898459
795,578,37th A Cross Road,secondary,12.923501822222224,77.57486245555555,9,9,0.4444444444444444,2,Tuesday,['NO PARKING'],0.7,0.0821718892637361,0.2969,1.4444,0.024667,3.3,LOW,58.02421454504981
565,580,Buddha Vihar Road,residential,12.9961059,77.6170650975,40,35,0.125,3,Monday,['NO PARKING'],0.35,0.2494429517567424,0.2504,1.125,0.024594,3.29,LOW,47.80285012395607
120,581,Sri Sri Sri Tiruchi Mahaswamiji Road,residential,12.932102909069616,77.51572815469129,45,45,0.2222222222222222,1,Monday,['NO PARKING'],0.35,0.26308430310306025,0.2167,1.2222,0.024387,3.26,LOW,60.8135370914648
279,581,4th Main Road,primary,12.958736780665465,77.65979226500001,6,5,0.0,22,Monday,['NO PARKING'],0.85,0.03988843948787986,0.7184,1.0,0.024357,3.26,LOW,10.0
864,583,Vidyaranyapura Main Road,primary,13.079335825,77.559131775,8,8,0.125,4,Monday,['WRONG PARKING'],0.85,0.06968150790142413,0.3609,1.125,0.024048,3.22,LOW,49.11217493664939
660,583,Binny Mill Main Road,primary,12.967723395045985,77.56470689124737,5,5,1.0,21,Friday,['NO PARKING'],0.85,0.021614034068727125,0.6553,2.0,0.024078,3.22,LOW,10.0
485,583,Chikka Begur Main Road,primary,12.88630134,77.63949034,5,5,1.0,21,Tuesday,['WRONG PARKING'],0.85,0.021614034068727125,0.6553,2.0,0.024078,3.22,LOW,10.0
391,583,12th Main Road,primary,13.0059133,77.5575567,5,5,1.0,19,Wednesday,['WRONG PARKING'],0.85,0.021614034068727125,0.6553,2.0,0.024078,3.22,LOW,10.0
110,583,The Chancery Pavilion Exit Road,tertiary,12.966092178947369,77.59823119473684,19,19,0.1052631578947368,1,Thursday,['NO PARKING'],0.55,0.16434377852747215,0.2405,1.1053,0.024028,3.22,LOW,76.42673857813546
888,588,Mahadev Pura Main Road,primary,12.994990253700072,77.68963067134361,7,7,0.0,3,Sunday,['WRONG PARKING'],0.85,0.055718449499766204,0.5024,1.0,0.023794,3.19,LOW,16.486695626238813
114,588,Outer Ring Road,trunk,12.923640112423229,77.65500170213727,7,7,0.0,22,Wednesday,['WRONG PARKING'],0.95,0.055718449499766204,0.4495,1.0,0.023793,3.19,LOW,25.199721755287246
335,590,KH Road,tertiary,12.956740314285714,77.59234165,14,13,0.0714285714285714,4,Saturday,['NO PARKING'],0.61,0.13023936309643305,0.2792,1.0714,0.023765,3.18,LOW,50.052960630873365
270,591,Sri B Gangaiah Road,residential,12.992213961538464,77.5508690423077,26,26,0.9230769230769232,19,Wednesday,['WRONG PARKING'],0.35,0.19992087099785716,0.1761,1.9231,0.023697,3.17,LOW,67.3839174317538
495,592,Subedar Chatram Road,secondary,13.019922258333333,77.55583634999999,12,12,0.1666666666666666,2,Monday,['NO PARKING'],0.6,0.11327490445477856,0.2974,1.1667,0.023582,3.16,LOW,36.30886828856409
443,592,Bellary Road,primary,13.09497575,77.59734928333333,6,6,0.3333333333333333,4,Saturday,['WRONG PARKING'],0.85,0.03988843948787986,0.5222,1.3333,0.023606,3.16,LOW,14.409235175076756
805,594,HAL Airport Road,primary,12.956444575,77.695808525,8,7,0.125,6,Monday,['WRONG PARKING'],0.79,0.06968150790142413,0.3804,1.125,0.023558,3.15,LOW,27.98142428795882
52,594,Ali Asker Road,residential,12.98550319574468,77.59425300212766,47,46,0.0212765957446808,0,Wednesday,['NO PARKING'],0.35,0.2681297018599353,0.2454,1.0213,0.02352,3.15,LOW,53.02578646198042
382,596,Harris Road,tertiary,12.997710826666667,77.60515358666666,15,11,0.0,23,Wednesday,['WRONG PARKING'],0.55,0.1378903387635023,0.3095,1.0,0.023472,3.14,LOW,32.51862257393425
66,596,Industrial Park Road,tertiary,12.97839585,77.71047395000001,8,8,0.625,21,Thursday,['WRONG PARKING'],0.55,0.06968150790142413,0.3762,1.625,0.023429,3.14,LOW,17.969935714927807
760,598,Domlur Inner Ring Road,trunk,12.9521627,77.6402137125,8,8,0.125,2,Friday,['NO PARKING'],0.83,0.06968150790142413,0.3589,1.125,0.023352,3.13,LOW,43.316476356095485
594,599,Siddhapura Road,residential,12.945363625,77.58580824166667,12,12,0.5,5,Sunday,['WRONG PARKING'],0.35,0.11327490445477856,0.3925,1.5,0.023342,3.12,LOW,17.31057113429132
634,599,BGS Flyover,tertiary,12.9638192,77.56882122857142,7,7,0.7142857142857143,20,Wednesday,['WRONG PARKING'],0.67,0.055718449499766204,0.3639,1.7143,0.023289,3.12,LOW,21.45769794855391
456,599,Tilak Nagar Main Road,primary,12.928433683333331,77.59728963333333,6,6,0.0,2,Friday,['NO PARKING'],0.85,0.03988843948787986,0.6864,1.0,0.023273,3.12,LOW,10.45126648473424
367,599,Ashwath Katte Road,primary,12.957309185714283,77.55220122857143,7,7,0.8571428571428571,19,Wednesday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.63,0.055718449499766204,0.3574,1.8571,0.023299,3.12,LOW,20.46315747091916
77,603,SM Road,residential,13.04597677458445,77.52227337567186,27,27,0.7407407407407407,18,Wednesday,['NO PARKING'],0.35,0.204232218015352,0.1861,1.7407,0.023156,3.1,LOW,60.73889662784542
651,604,3rd Main Road,primary,13.025222783333334,77.51117278333334,6,6,0.0,1,Tuesday,['WRONG PARKING'],0.82,0.03988843948787986,0.7064,1.0,0.023105,3.09,LOW,10.0
622,605,Konanakunte Main Road,primary,12.89831315,77.57209391666667,6,6,0.8333333333333334,7,Sunday,['NO PARKING'],0.85,0.03988843948787986,0.3695,1.8333,0.022968,3.07,LOW,35.84642130020384
526,606,Mariswamy Mutt Road,residential,12.959076007142857,77.57922261428573,14,14,0.1428571428571428,0,Saturday,['WRONG PARKING'],0.39,0.13023936309643305,0.3916,1.1429,0.022733,3.04,LOW,19.360522416579464
823,607,4th Main Road,primary,13.067801377777776,77.58016364444444,9,9,0.1111111111111111,1,Saturday,['WRONG PARKING'],0.75,0.0821718892637361,0.3298,1.1111,0.022583,3.02,LOW,43.63479705828927
593,607,Dr Rajkumar Puniya Bhoomi Road,residential,13.02195000625,77.532675078125,32,32,0.34375,22,Tuesday,['WRONG PARKING'],0.35,0.2237101766871223,0.2143,1.3438,0.022548,3.02,LOW,52.129727465858245
225,609,Watch Factory Road,tertiary,13.037401029411765,77.53535374117646,17,16,0.0,3,Wednesday,['NO PARKING'],0.55,0.15185339716516016,0.2696,1.0,0.022517,3.01,LOW,46.46869715790782
703,609,Outer Ring Road,trunk,13.047830914285711,77.57813445714285,7,6,0.4285714285714285,20,Saturday,['NO PARKING'],0.78,0.055718449499766204,0.3621,1.4286,0.022482,3.01,LOW,29.687540399743646
549,611,H Siddiah Road,tertiary,12.949186193333333,77.59754746,15,15,0.0666666666666666,0,Saturday,['NO PARKING'],0.54,0.1378903387635023,0.2815,1.0667,0.022359,2.99,LOW,38.00439609951424
927,612,9th Cross Road,secondary,12.971949588888888,77.65367528888889,9,9,0.1111111111111111,4,Saturday,['NO PARKING'],0.7,0.0821718892637361,0.3483,1.1111,0.02226,2.98,LOW,28.8342108031187
291,613,Mumbai Bengaluru Highway,tertiary,13.024720483333333,77.54693329166666,12,12,0.1666666666666666,22,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.58,0.11327490445477856,0.2894,1.1667,0.022183,2.97,LOW,36.31611840793786
374,614,1st Main Road,primary,13.041671433333333,77.6136874,9,9,0.1111111111111111,6,Thursday,"['WRONG PARKING', 'PARKING IN A MAIN ROAD']",0.73,0.0821718892637361,0.3309,1.1111,0.022054,2.95,LOW,38.191955515871214
808,615,7th Cross Road,secondary,12.92944981,77.63189732,10,10,0.0,22,Wednesday,['NO PARKING'],0.7,0.09347081359068925,0.3359,1.0,0.021978,2.94,LOW,33.59550173930368
853,616,9th Main Road,primary,12.91544785,77.63539511666666,6,6,0.1666666666666666,6,Wednesday,['WRONG PARKING'],0.85,0.03988843948787986,0.5536,1.1667,0.021899,2.93,LOW,13.309589990383222
896,617,2nd Main Road,primary,12.982197271428571,77.63789361428573,7,7,0.2857142857142857,1,Saturday,['NO PARKING'],0.82,0.055718449499766204,0.3713,1.2857,0.021811,2.92,LOW,31.92539214864912
700,617,Amrutha College Road,residential,12.903957665000002,77.675959595,20,19,0.35,5,Monday,['NO PARKING'],0.42,0.17012780258431293,0.2264,1.35,0.021839,2.92,LOW,46.47539711516124
611,619,T Mariyappa Road,residential,12.938877753333337,77.58489910666667,15,15,0.0666666666666666,5,Thursday,['WRONG PARKING'],0.35,0.1378903387635023,0.4226,1.0667,0.021756,2.91,LOW,18.29610215087272
537,619,Bhashyam Road,tertiary,12.967206945454546,77.57012707272727,11,11,0.0909090909090909,3,Friday,['WRONG PARKING'],0.55,0.10378592333246321,0.349,1.0909,0.021733,2.91,LOW,23.188091528460813
310,621,District Office Road,residential,12.968765898734178,77.5860427329114,79,76,0.0,3,Tuesday,['WRONG PARKING'],0.35,0.32868755705494423,0.1884,1.0,0.021674,2.9,LOW,101.41979140735432
517,621,RV Road,tertiary,12.952349455555556,77.57969136666667,9,8,0.4444444444444444,21,Tuesday,['WRONG PARKING'],0.61,0.0821718892637361,0.2991,1.4444,0.021655,2.9,LOW,32.10237499288224
428,623,Old Airport Road,primary,12.9615007,77.63515115714286,7,7,0.0,0,Sunday,['NO PARKING'],0.85,0.055718449499766204,0.4558,1.0,0.021587,2.89,LOW,19.523962732300472
600,624,Hosur Road,primary,12.811273600000002,77.69447438,5,5,1.0,21,Wednesday,"['PARKING ON FOOTPATH', 'NO PARKING']",0.85,0.021614034068727125,0.5822,2.0,0.021392,2.86,LOW,11.40944589224382
792,624,Old Madras Road,primary,12.97591,77.62628246666667,6,6,0.0,5,Monday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.85,0.03988843948787986,0.63,1.0,0.02136,2.86,LOW,11.423289662530934
386,626,Broadway Road,residential,12.990798704,77.600697376,25,23,0.44,22,Wednesday,['NO PARKING'],0.35,0.19544679371851464,0.2155,1.44,0.021228,2.84,LOW,45.70843996925292
420,627,Marathahalli Bridge Service Road,service,12.95665904054054,77.70857994594594,37,37,0.918918918918919,20,Monday,['WRONG PARKING'],0.25,0.24043490020735808,0.1828,1.9189,0.021085,2.82,LOW,53.08027634518864
216,628,80 Feet Ring Road,trunk,13.001156716666666,77.55308675,6,6,0.3333333333333333,1,Friday,['WRONG PARKING'],0.95,0.03988843948787986,0.4149,1.3333,0.020962,2.81,LOW,32.94488539411708
827,629,Whitefield Main Road,primary,12.961414614285715,77.74776384285714,7,6,0.1428571428571428,0,Wednesday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.85,0.055718449499766204,0.386,1.1429,0.020894,2.8,LOW,30.967124936148075
205,629,Dr TCM Royan Road,residential,12.966973976470587,77.56811065882353,17,15,1.0,21,Friday,['NO PARKING'],0.35,0.15185339716516016,0.197,2.0,0.020941,2.8,LOW,43.37237285474284
841,629,Mavali Tank Bund Road,residential,12.957763816666665,77.5800223,12,12,0.8333333333333334,20,Tuesday,['WRONG PARKING'],0.35,0.11327490445477856,0.2874,1.8333,0.020889,2.8,LOW,22.65878074852652
103,629,2nd A Main Road,primary,13.001342500000002,77.52549711428571,7,7,0.0,2,Sunday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.87,0.055718449499766204,0.4314,1.0,0.020912,2.8,LOW,23.00266083658517
383,633,Raja Ram Mohan Roy Road,residential,12.967200982608697,77.59431437826088,23,23,0.0869565217391304,1,Monday,['NO PARKING'],0.45,0.18595781259619928,0.2294,1.087,0.020867,2.79,LOW,54.1647632244733
562,633,3rd A Cross Road,secondary,12.979291871428572,77.5116655,7,7,0.0,5,Saturday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.7,0.055718449499766204,0.5342,1.0,0.020835,2.79,LOW,13.179350733943648
671,633,HAL Airport Road,primary,12.955766,77.71957904285715,7,7,0.1428571428571428,0,Saturday,['WRONG PARKING'],0.85,0.055718449499766204,0.3852,1.1429,0.02085,2.79,LOW,31.22841264574328
656,636,Brunton Road,residential,12.971462672222223,77.61496254444445,18,18,0.0555555555555555,6,Wednesday,['WRONG PARKING'],0.35,0.15826301094362202,0.3533,1.0556,0.020658,2.77,LOW,23.069851783882644
356,637,3rd Cross Road,residential,12.993537029411764,77.56799675882353,17,16,0.1764705882352941,3,Sunday,['NO PARKING'],0.42,0.15185339716516016,0.2748,1.1765,0.02062,2.76,LOW,31.684560852015977
826,638,1st Main Road,primary,12.979385528571427,77.75127142857143,7,7,0.1428571428571428,1,Saturday,['NO PARKING'],0.85,0.055718449499766204,0.3801,1.1429,0.020574,2.75,LOW,33.19547896388156
847,639,8th Cross Road,secondary,12.975618055555556,77.54224204444444,9,9,0.0,4,Tuesday,['NO PARKING'],0.73,0.0821718892637361,0.3398,1.0,0.020383,2.73,LOW,34.46475741010939
884,639,Bangalore University Road,tertiary,12.948854072215957,77.49966429687359,10,10,0.0,5,Tuesday,['WRONG PARKING'],0.55,0.09347081359068925,0.396,1.0,0.020358,2.73,LOW,18.925119612354862
872,641,1st Cross Road,secondary,12.9337589375,77.6198318,8,8,0.125,0,Tuesday,['NO PARKING'],0.76,0.06968150790142413,0.3413,1.125,0.020334,2.72,LOW,36.776429589980665
846,641,14th Cross Road,secondary,13.00905896,77.58105192000001,5,5,1.0,7,Wednesday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.76,0.021614034068727125,0.6193,2.0,0.020346,2.72,LOW,10.0
793,641,Mumbai Bengaluru Highway,residential,13.0383867,77.5203084,9,9,0.0,22,Sunday,['WRONG PARKING'],0.35,0.0821718892637361,0.7075,1.0,0.020348,2.72,LOW,10.0
572,644,Myrtle Lane,tertiary,12.965190542857142,77.60363842857143,7,7,0.0,22,Monday,['NO PARKING'],0.55,0.055718449499766204,0.6614,1.0,0.020269,2.71,LOW,10.0
928,644,Clark Road,tertiary,13.004191485714284,77.61647908571429,7,7,0.0,6,Sunday,['NO PARKING'],0.55,0.055718449499766204,0.6614,1.0,0.020269,2.71,LOW,10.0
300,646,Palace Road,residential,12.98569902173628,77.58861618333331,39,38,0.2051282051282051,2,Tuesday,['WRONG PARKING'],0.35,0.24651566779120823,0.1932,1.2051,0.020088,2.69,LOW,67.96261635241957
551,647,Rest House Crescent Road,residential,12.975088741666667,77.60409644833334,60,57,0.05,6,Wednesday,['NO PARKING'],0.35,0.2965426734630804,0.1824,1.05,0.019878,2.66,LOW,94.45789396042451
834,648,Hoodi Main Road,primary,12.993907842857142,77.70128212857142,7,6,0.0,6,Sunday,['NO PARKING'],0.85,0.055718449499766204,0.4176,1.0,0.019778,2.65,LOW,23.8528372996914
